NTROQUEL	NOMBRE COMERCIAL	PRESENTACION	LABORATORIO	PVP	PSL
9942152	BETACHEK G5	tiras reactivas x 50	Betterlife SRL	145	73
9932967	BETACHEK VISUAL	tiras reactivas x 25	Betterlife SRL	223	112
9932968	BETACHEK VISUAL	tiras reactivas x 50	Betterlife SRL	316	158
9943752	ON CALL EZ	gluc.+sol.cont.+man.+est	Betterlife SRL	106	53
9943751	ON CALL EZ	kit de inicio	Betterlife SRL	224	112
9943745	ON CALL GLUCOSE	sol.control 1 (2mlxbot.)	Betterlife SRL	54	27
9943746	ON CALL GLUCOSE	sol.control 2 (2mlxbot.)	Betterlife SRL	77	39
9943748	ON CALL LANCETAS	lancetas x100(4bols.x25)	Betterlife SRL	85	43
9943747	ON CALL LANCETERO	lancetero x 1	Betterlife SRL	61	31
9943740	ON CALL PLUS	gluc.+sol.cont.+man.+est	Betterlife SRL	110	55
9943739	ON CALL PLUS	kit de inicio	Betterlife SRL	5426	2713
9948713	ON CALL PLUS	tir.reac.x 25 en tubo	Betterlife SRL	1531	766
9943744	ON CALL PLUS	tiras reac.x 25 (1 bot.)	Betterlife SRL	110	55
9943742	ON CALL PLUS	tiras reac.x 50 (1b.x50)	Betterlife SRL	6232	3116
9946112	ON CALL PLUS	tiras reac.x25 (env.ind)	Betterlife SRL	483	242
9943749	ON CALL PLUS LANCETAS RAPIDAS	lancetas r pidas x 100	Betterlife SRL	177	89
9943750	ON CALL PLUS SOFTWARE KIT	kit	Betterlife SRL	244	122
9943743	ON CALL PLUS Y ON CALL EZ	tiras reac.x 100(4b.x25)	Betterlife SRL	446	223
9932973	NUTRAL	comp.x 20	Kron	18	9
9932974	NUTRAL	comp.x 40	Kron	71	36
9938987	RECTO B	f.got.x 70ml+gel x 60 g	Kron	73	37
5192681	AFIANCEN	100 mg comp.rec.x 3	Buxton	45	23
5793681	BESTOX DUO	duopack comp.x60 (30+30)	Buxton	314	157
9933083	CONGEX	25 mg comp.x 14	Buxton	28	14
9933084	CONGEX	25 mg comp.x 28	Buxton	66	33
4989572	CONGEX	500 mg comp.x 20	Buxton	44	22
4989574	CONGEX	500 mg comp.x 50	Buxton	45	23
4332431	FIBROTINA	20 mg comp.x 30	Buxton	21	11
5470006	INTELEC	12 mg comp.x 56	Buxton	2656	1328
5469842	INTELEC	4 mg comp.x 14	Buxton	792	396
5469846	INTELEC	4 mg comp.x 56	Buxton	1040	520
5469976	INTELEC	8 mg comp.x 56	Buxton	1617	809
5208681	NARBON	200 mg comp.x 30	Buxton	1119	560
5335001	PORTIV	0.125 mg comp.x 30	Buxton	281	141
5335132	PORTIV	0.250 mg comp.x 100	Buxton	1954	977
5335131	PORTIV	0.250 mg comp.x 30	Buxton	278	139
9959461	AMICUS KIT-AFERESIS MNC-DOBLE AGUJA	kit x 1	Fresenius Kabi	186661	93331
9959460	AMICUS KIT-PLAQUETOFERESIS FC SN W/PAS LUER	kit x 1	Fresenius Kabi	184401	92201
9959462	AMICUS KIT-PLASMAFERESIS THE	kit x 1	Fresenius Kabi	156584	78292
9959392	AMIKA PUMP SET VARIOLINE ENFIT UNIVERSAL	set x 1	Fresenius Kabi	3071	1536
9923658	AMINOSTERIL 10%	fco.x 500 ml	Fresenius Kabi	63	32
9923661	AMINOSTERIL INFANTIL 10%	fco.x 250 ml	Fresenius Kabi	56	28
5228841	AMINOVEN 10%	10% fco.x 500 ml	Fresenius Kabi	11753	5877
9952202	AMINOVEN 10%	10% fco.x 500 ml x 10 u	Fresenius Kabi	99692	49846
5228891	AMINOVEN 10% INFANT	10% fco.x 250 ml	Fresenius Kabi	11482	5741
9952201	AMINOVEN 10% INFANT	10% fco.x 250 ml x 10 u	Fresenius Kabi	124583	62292
5228631	AMINOVEN 15%	15% fco.x 500 ml	Fresenius Kabi	23670	11835
9952203	AMINOVEN 15%	15% fco.x 500 ml x 10 u	Fresenius Kabi	188931	94466
9959393	APPLIX PUMP SET VARIOLINE ENFIT UNIVERSAL	set x 1	Fresenius Kabi	2815	1408
3354571	AZATIOPRINA FILAXIS	50 mg comp.x 100	Fresenius Kabi	1101	551
9959452	BMK KIT RECOLECCION DE MEDULA OSEA X6R2107	set x 1	Fresenius Kabi	124058	62029
5985551	CAPECITABINA FILAXIS	500 mg comp.rec.x 120	Fresenius Kabi	32495	16248
3282121	CARBOPLATINO FILAXIS	150 mg liof.pvo.	Fresenius Kabi	1492	746
3282201	CARBOPLATINO FILAXIS	450 mg liof.pvo.	Fresenius Kabi	5616	2808
3677731	CARBOPLATINO KABI	150 mg sol.iny.a.x1x15ml	Fresenius Kabi	3347	1674
3677811	CARBOPLATINO KABI	450 mg sol.iny.a.x1x45ml	Fresenius Kabi	11593	5797
3680281	CICLOFOSFAMIDA FILAXIS	50 mg grag.x 30	Fresenius Kabi	211	106
3478821	CITARABINA FILAXIS	100 mg pvo.liof.	Fresenius Kabi	178	89
3479071	CITARABINA FILAXIS	1000 mg pvo.liof.	Fresenius Kabi	1085	543
3478901	CITARABINA FILAXIS	500 mg pvo.liof.	Fresenius Kabi	407	204
9959463	COMTEC KIT C5L-SET DE PLAQUETOFERESIS	set x 1	Fresenius Kabi	187830	93915
9959464	COMTEC KIT P1Y-SET DE GLOBULOS BLANCOS	set x 1	Fresenius Kabi	156687	78344
9959466	COMTEC KIT P1YA-SET DE GLOBULOS BLANCOS	set x 1	Fresenius Kabi	71668	35834
9959465	COMTEC KIT-PL1 SET PLASMAFERESIS	set x 1	Fresenius Kabi	108583	54292
9959467	COMTEC KIT-RVY SET DE MNC/CPH	set x 1	Fresenius Kabi	147646	73823
9959386	CONOX SENSOR	sensor x 1	Fresenius Kabi	18500	9250
3666681	DACARBAZINA FILAXIS	100 mg pvo.liof.f.a.x 1	Fresenius Kabi	482	241
3666761	DACARBAZINA FILAXIS	200 mg pvo.liof.f.a.x 1	Fresenius Kabi	993	497
9939939	DIBEN	env.x 500 ml	Fresenius Kabi	1423	712
9946839	DIBEN DRINK	Capuchino brick x 200 ml	Fresenius Kabi	1466	733
9939940	DIBEN DRINK	Vainilla brick x 200 ml	Fresenius Kabi	870	435
4852441	DIMALAN	50 mg comp.x 28	Fresenius Kabi	1417	709
9923666	DIPEPTIVEN	20% fco.x 100 ml	Fresenius Kabi	25946	12973
9952204	DIPEPTIVEN	20% fco.x 100 ml x 10 u	Fresenius Kabi	333263	166632
3650821	DOXORUBICINA FILAXIS	50 mg pvo.liof.a.x 1	Fresenius Kabi	1203	602
9912839	DOXORUBICINA KAVI	10 mg pvo.liof.a.x 1	Fresenius Kabi	217	109
4312131	EPIFIL	10 mg f.a.x 1	Fresenius Kabi	577	289
4312051	EPIFIL	50 mg f.a.x 1	Fresenius Kabi	3057	1529
4020901	ESTRAMUSTINA FILAXIS	140 mg caps.x 100	Fresenius Kabi	6052	3026
3281891	ETOPOSIDO	100 mg sol.	Fresenius Kabi	1004	502
9959737	FENTANILO KABI	0.1 mg a.x 20 x 2 ml	Fresenius Kabi	15222	7611
4099131	FILCRIN	50 mg iny.a.x 1	Fresenius Kabi	3799	1900
4862681	FILGINASE	200 mg caps.x 90	Fresenius Kabi	6274	3137
9959453	FILTRO BIO-P 05 PLUS BBSS PF/POOL 2-6 PLAQU.	1 filtro c/env. indiv.	Fresenius Kabi	20518	10259
9959454	FILTRO BIO-P 10 PLUS BBBS PF/POOL 7-12 PLAQ.	1 filtro c/env. indiv.	Fresenius Kabi	24630	12315
9959456	FILTRO BIO-R 01 MAX BBS PF/1 UNID ROJOS LOG5	1 filtro c/env. indiv.	Fresenius Kabi	24840	12420
9959459	FILTRO BIO-R 01 PED-PF ROJOS PEDIATRICOS	1 filtro c/env. indiv.	Fresenius Kabi	16960	8480
9959455	FILTRO BIO-R 01 PLUS BBS PF/1 UNID ROJOS	1 filtro c/env. indiv.	Fresenius Kabi	19290	9645
9959458	FILTRO BIO-R 02 PLUS BBSS PF/2 UNIDS ROJOS	1 filtro c/env. indiv.	Fresenius Kabi	29823	14912
5686422	FLUDARABINA FILAXIS	50 mg iny.amp. x 5	Fresenius Kabi	16485	8243
4076361	FLUOROURACILO FILAXIS	500 mg iny.f.a.x 5	Fresenius Kabi	206	103
9945926	FREBINI ENERGY DRINK	Banana env.x 200 ml	Fresenius Kabi	1980	990
9945927	FREBINI ENERGY DRINK	Frutilla env.x 200 ml	Fresenius Kabi	1278	639
9945928	FREBINI ENERGY DRINK FIBRA	Chocolate env.x 200 ml	Fresenius Kabi	1661	831
9950647	FREBINI ENERGY DRINK FIBRA	Vainilla env.x 200 ml	Fresenius Kabi	993	497
9945904	FREBINI ORIGINAL	env.x 500 ml	Fresenius Kabi	3187	1594
9959394	FREKA CONNECT	10ml Enfit/Proneo jga.x1	Fresenius Kabi	265	133
9959395	FREKA CONNECT	60ml Enfit/Proneo jga.x1	Fresenius Kabi	848	424
7315631	FRESOFOL 1% MCT	10 mg/ml a.x 5 x 20 ml	Fresenius Kabi	30576	15288
9936349	FRESOFOL 1% MCT	10 mg/ml fco.x 50 ml	Fresenius Kabi	5855	2928
9957802	FRESOFOL 2% MCT	2 % iny. x 100 ml	Fresenius Kabi	16842	8421
5788711	FRESOFOL 2% MCT	2 % iny.fco.x 50 ml	Fresenius Kabi	12584	6292
9942786	FRESUBIN	Env.x 400 g	Fresenius Kabi	3587	1794
9936355	FRESUBIN	Vain.env.x 454 g	Fresenius Kabi	61	31
9950953	FRESUBIN 2 KCAL CREME	Capuchino env.x 125 g	Fresenius Kabi	921	461
9950954	FRESUBIN 2 KCAL CREME	Vainilla env.x 125 g	Fresenius Kabi	1008	504
9948111	FRESUBIN 2 KCAL DRINK	F.del bosq env.x 200 ml	Fresenius Kabi	1326	663
9948110	FRESUBIN 2 KCAL DRINK	Vainilla env.x 200 ml	Fresenius Kabi	1054	527
9956115	FRESUBIN 3.2 KCAL VAINILLA CARAMELO	Easy bottle x 125 ml	Fresenius Kabi	1306	653
9948113	FRESUBIN CREME	Capuchino env.x 125 g	Fresenius Kabi	27	14
9948112	FRESUBIN CREME	Vainilla env.x 125 g	Fresenius Kabi	57	29
9946840	FRESUBIN ENERGY	Neutro env.x 500 ml	Fresenius Kabi	2461	1231
9936353	FRESUBIN ENERGY	Vainilla env.x 236 ml	Fresenius Kabi	12	6
9942787	FRESUBIN FIBRA	Env.x 400 g	Fresenius Kabi	5433	2717
9936354	FRESUBIN FIBRA	Vain.env.x 236 ml	Fresenius Kabi	1172	586
9936356	FRESUBIN FIBRA	Vain.env.x 454 g	Fresenius Kabi	76	38
9953076	FRESUBIN HP ENERGY	Neutro env.x 500 ml	Fresenius Kabi	2708	1354
9955551	FRESUBIN INTENSIVE	Easy Bag env.x 500 ml	Fresenius Kabi	5757	2879
9938364	FRESUBIN ORIGINAL	env.flexible x 1000 ml	Fresenius Kabi	3228	1614
9938365	FRESUBIN ORIGINAL FIBRA	env.flexible x 1000 ml	Fresenius Kabi	2240	1120
9939936	FRESUBIN PLUS	Vain.env.x 236 ml	Fresenius Kabi	1634	817
9952419	FRESUBIN POWDER CON FIBRA	Vainilla env.x 500 g	Fresenius Kabi	8628	4314
9959738	FRESUBIN RENAL DRINK	easy bot. x 200 ml	Fresenius Kabi	1300	650
9938155	FREZINC	Frut.300 mg jbe.x 100 ml	Fresenius Kabi	14	7
9936348	GELOPLASMA	3% bolsa p/inf.x 500 ml	Fresenius Kabi	9133	4567
9952199	GELOPLASMA	3% bolsa x 500 ml x 20 u	Fresenius Kabi	126451	63226
5021581	GEMCITABINA FILAXIS	1 g liof.iny.f.a.x 1	Fresenius Kabi	5809	2905
5021421	GEMCITABINA FILAXIS	200 mg liof.iny.f.a.x 1	Fresenius Kabi	2776	1388
3630602	HIDROXIUREA	500 mg caps.x 100	Fresenius Kabi	3935	1968
3630601	HIDROXIUREA FILAXIS	500 mg caps.x 20	Fresenius Kabi	324	162
3354311	IFOSFAMIDA FILAXIS	1000 mg f.a.	Fresenius Kabi	889	445
9933156	KABIVEN	bolsas x 1026 ml	Fresenius Kabi	8565	4283
9933158	KABIVEN	bolsas x 1540 ml	Fresenius Kabi	1293	647
9936466	KABIVEN	bolsas x 2053 ml	Fresenius Kabi	24841	12421
9933159	KABIVEN	bolsas x 2566 ml	Fresenius Kabi	11269	5635
9936352	KABIVEN PERIFERICA	bolsas x 1920 ml	Fresenius Kabi	17062	8531
6137261	KETOSTERIL	comp.rec. x 100	Fresenius Kabi	74821	37411
3591181	L-ASPARAGINASA FILAXIS	10000 UI f.a.	Fresenius Kabi	2528	1264
9914054	LEUCOVORINA CALCICA FILAXIS	15 mg comp.x 10	Fresenius Kabi	343	172
9909687	LEUCOVORINA CALCICA FILAXIS	50 mg liof.f.a.x 1	Fresenius Kabi	428	214
4140111	LIPOVENOS 10% PLR	fco.x 500 ml	Fresenius Kabi	9840	4920
9952205	LIPOVENOS 10% PLR	fco.x 500 ml x 10 u	Fresenius Kabi	106049	53025
4140291	LIPOVENOS 20%	fco.x 500 ml	Fresenius Kabi	585	293
4738511	LIPOVENOS 20% MCT-LCT	fco.x 500 ml	Fresenius Kabi	9230	4615
9955099	LIPOVENOS 20% MCT-LCT	fco.x 500 ml x 10 u	Fresenius Kabi	122253	61127
3681011	MEDROXIPROGESTERONA	500 mg caps.x 20	Fresenius Kabi	796	398
3929781	MERCAPTOPURINA FILAXIS	50 mg comp.x 25	Fresenius Kabi	519	260
3659751	MESNA FILAXIS	200 mg sol.iny.a.x 10	Fresenius Kabi	354	177
3586151	METOTREXATO FILAXIS	1000 mg liof.f.a.x 1	Fresenius Kabi	872	436
3585821	METOTREXATO FILAXIS	50 mg liof.f.a.x 1	Fresenius Kabi	293	147
3586071	METOTREXATO FILAXIS	500 mg liof.f.a.x 1	Fresenius Kabi	1122	561
3852121	MITOMICINA FILAXIS	20 mg iny.pvo.liof.	Fresenius Kabi	4231	2116
3559681	MITOXANTRONA FILAXIS	20 mg sol.iny.f.a.x 1	Fresenius Kabi	1419	710
9951990	NUTRICARE NUTRIC. PARENT.TOTAL CON SMOFLIPID	bolsas x 1501 a 3000 ml	Fresenius Kabi	6039	3020
9951989	NUTRICARE NUTRIC. PARENT.TOTAL CON SMOFLIPID	bolsas x 501 a 1500 ml	Fresenius Kabi	4324	2162
9951988	NUTRICARE NUTRIC. PARENT.TOTAL CON SMOFLIPID	bolsas x hasta 500 ml	Fresenius Kabi	2928	1464
9951987	NUTRICARE NUTRICION PARENT.TOTAL	bolsas x 1501 a 3000 ml	Fresenius Kabi	3622	1811
9951986	NUTRICARE NUTRICION PARENT.TOTAL	bolsas x 501 a 1500 ml	Fresenius Kabi	3022	1511
9951985	NUTRICARE NUTRICION PARENT.TOTAL	bolsas x hasta 500 ml	Fresenius Kabi	2644	1322
9933295	NUTRIR NUTRICION PARENT.TOTAL	bolsas x 1501 a 3000 ml	Fresenius Kabi	112033	56017
9933294	NUTRIR NUTRICION PARENT.TOTAL	bolsas x 501 a 1500 ml	Fresenius Kabi	77868	38934
9933293	NUTRIR NUTRICION PARENT.TOTAL	bolsas x hasta 500 ml	Fresenius Kabi	30335	15168
9943575	NUTRIR NUTRICION PARENT.TOTAL CON SMOFLIPID	bolsas x 1501 a 3000 ml	Fresenius Kabi	127937	63969
9951983	NUTRIR NUTRICION PARENT.TOTAL CON SMOFLIPID	bolsas x 501 a 1500 ml	Fresenius Kabi	65310	32655
9951984	NUTRIR NUTRICION PARENT.TOTAL CON SMOFLIPID	bolsas x hasta 500 ml	Fresenius Kabi	64061	32031
9943516	ONCASPAR	3750 UI/5 ml sol.iny.	Fresenius Kabi	107367	53684
3650401	ONDANSETRON FILAXIS	8 mg/4 ml sol.iny.x 1	Fresenius Kabi	250	125
3650402	ONDANSETRON FILAXIS	8 mg/4 ml sol.iny.x 5	Fresenius Kabi	1165	583
4484581	PAKLITAXFIL	100 mg a.x1+set inf.(NF)	Fresenius Kabi	6167	3084
4484582	PAKLITAXFIL	100mg/16.7ml x1(NF)s/set	Fresenius Kabi	6877	3439
4631752	PAKLITAXFIL	150mg/25ml x 1(NF) s/set	Fresenius Kabi	11456	5728
4130972	PAKLITAXFIL	30 mg a.x 5+set inf.(NF)	Fresenius Kabi	12298	6149
4130971	PAKLITAXFIL	30 mg/5 ml f.a.x 1 s/set	Fresenius Kabi	3127	1564
4631831	PAKLITAXFIL	300 mg a.x1+set inf.(NF)	Fresenius Kabi	45933	22967
4631832	PAKLITAXFIL	300mg/50ml x 1(NF) s/set	Fresenius Kabi	9348	4674
9951241	PARACETAMOL KABI	10mg/ml iny.x 1 x 100 ml	Fresenius Kabi	7827	3914
9951239	PARACETAMOL KABI	10mg/ml iny.x 1 x 50 ml	Fresenius Kabi	3534	1767
6306392	PARACETAMOL KABI	10mg/ml iny.x 10 x 100ml	Fresenius Kabi	57544	28772
6306391	PARACETAMOL KABI	10mg/ml iny.x 10 x 50 ml	Fresenius Kabi	61038	30519
6306394	PARACETAMOL KABI	Sol.Freeflex iny.x 100ml	Fresenius Kabi	3533	1767
6306393	PARACETAMOL KABI	Sol.Freeflex iny.x 50 ml	Fresenius Kabi	4220	2110
3527321	PLATINO II FILAXIS	10 mg iny.liof.f.a.x 1	Fresenius Kabi	220	110
3689791	PLATINO II FILAXIS	10 mg sol.iny.a.x1x10ml	Fresenius Kabi	73	37
3527581	PLATINO II FILAXIS	50 mg iny.liof.f.a.x 1	Fresenius Kabi	677	339
3689951	PLATINO II FILAXIS	50 mg sol.iny.a.x1x50ml	Fresenius Kabi	384	192
4386651	PURFILX	50 mg comp.x 50	Fresenius Kabi	2927	1464
9939938	RECONVAN	env.x 500 ml	Fresenius Kabi	4308	2154
5568842	REMIFENTANILO KABI	5 mg iny.liof.x 5	Fresenius Kabi	23094	11547
9955113	ROCURONIO KABI	50 mg/5 ml a.x 10 x 5 ml	Fresenius Kabi	42086	21043
9959387	SET OPTIMA LUER LOCK	MS30 set x 1	Fresenius Kabi	4014	2007
9959388	SET OPTIMA LUER LOCK	OP MS set x 1	Fresenius Kabi	3317	1659
9959396	SET VOLUMAT VL	ON 42 set x1	Fresenius Kabi	6196	3098
9959397	SET VOLUMAT VL	ON 70 set x1	Fresenius Kabi	6372	3186
9959398	SET VOLUMAT VL	ON 90 set x1	Fresenius Kabi	3421	1711
9959389	SET VOLUMAT VL	ST 01 set x 1	Fresenius Kabi	3237	1619
9959390	SET VOLUMAT VL	ST 02 set x 1	Fresenius Kabi	5023	2512
9959391	SET VOLUMAT VL	ST 22 set x 1	Fresenius Kabi	2510	1255
9959399	SET VOLUMAT VL	TR00 set x1	Fresenius Kabi	3229	1615
6027001	SMOFKABIVEN CENTRAL	Bolsa x 1970 ml	Fresenius Kabi	73374	36687
6573391	SMOFKABIVEN EXTRA NITROGENO	Bolsa x 2025 ml	Fresenius Kabi	65355	32678
6027261	SMOFKABIVEN PERIFERICO	Bolsa x 1904 ml	Fresenius Kabi	56184	28092
6027131	SMOFKABIVEN S/ELECT CENTRAL	Bolsa x 986 ml	Fresenius Kabi	38828	19414
9955896	SOL.DEXTROSA AL 5% FRESENIUS KABI	env.x 100 ml	Fresenius Kabi	1980	990
9955899	SOL.DEXTROSA AL 5% FRESENIUS KABI	env.x 1000 ml	Fresenius Kabi	2307	1154
9955897	SOL.DEXTROSA AL 5% FRESENIUS KABI	env.x 250 ml	Fresenius Kabi	2919	1460
9955898	SOL.DEXTROSA AL 5% FRESENIUS KABI	env.x 500 ml	Fresenius Kabi	3227	1614
9955900	SOL.FISIOLOGICA 0.9% FRESENIUS KAVI	env.x 100 ml	Fresenius Kabi	1439	720
9955903	SOL.FISIOLOGICA 0.9% FRESENIUS KAVI	env.x 1000 ml	Fresenius Kabi	2091	1046
9955901	SOL.FISIOLOGICA 0.9% FRESENIUS KAVI	env.x 250 ml	Fresenius Kabi	3069	1535
9955902	SOL.FISIOLOGICA 0.9% FRESENIUS KAVI	env.x 500 ml	Fresenius Kabi	1578	789
9945869	SUPPORTAN	env.x 500 ml	Fresenius Kabi	4407	2204
9945210	SUPPORTAN DRINK	Capuchino env.x 200 ml	Fresenius Kabi	1289	645
9945211	SUPPORTAN DRINK	Frutos Trop.env.x 200 ml	Fresenius Kabi	2018	1009
9952418	SURVIMED OPD EASY BAG	env.x 500 ml	Fresenius Kabi	4064	2032
9949969	SURVIMED OPD HN	env.x 500 ml	Fresenius Kabi	4752	2376
3929942	TAMOXIFENO FILAXIS	20 mg comp.x 30	Fresenius Kabi	214	107
9950269	THICK & EASY	lata x 225 g	Fresenius Kabi	4292	2146
9926097	TRINOTECAN	100 mg iny.f.a.x 1	Fresenius Kabi	5702	2851
3281971	VINBLASTINA	10 mg liof.f.a.x 1	Fresenius Kabi	1198	599
3643071	VINCRISTINA FILAXIS	1 mg iny.liof.f.a.	Fresenius Kabi	96	48
9933971	VOLUVEN	6% sachet x 500 ml	Fresenius Kabi	16657	8329
9952200	VOLUVEN	6% sachet x 500 ml x 20u	Fresenius Kabi	302589	151295
9933437	BODY SECRET	AfterSun emuls.x 200 ml	Health Pharma	23	12
9930987	BODY SECRET	Celu Shock desiod.x200ml	Health Pharma	55	28
9930986	BODY SECRET	Celu Shock gel x 200 ml	Health Pharma	73	37
9933219	BODY SECRET	Celu Soap jab¢n x 95 g	Health Pharma	15	8
9933218	BODY SECRET	Model Shock exfol.x200ml	Health Pharma	38	19
9933220	BODY SECRET	Skin-Hidratante cr.x 60g	Health Pharma	22	11
9933223	BODY SECRET	Skin-Limp.loc.x 200 ml	Health Pharma	17	9
9933221	BODY SECRET	Skin-Nutritiva cr.x 60 g	Health Pharma	43	22
9933222	BODY SECRET	Skin-Tonif.emuls.x 200ml	Health Pharma	32	16
9933232	ALL PROTEIN	sob.x 12 x 25 g	All Protein	44	22
9933231	ALL PROTEIN	sob.x 30 x 35 g	All Protein	82	41
9938063	ALL PROTEIN ENERGY	Banana env.x 250 g	All Protein	18	9
9938067	ALL PROTEIN ENERGY	Banana env.x 750 g	All Protein	58	29
9938064	ALL PROTEIN ENERGY	Chocolate env.x 250 g	All Protein	28	14
9938068	ALL PROTEIN ENERGY	Chocolate env.x 750 g	All Protein	52	26
9938062	ALL PROTEIN ENERGY	Frutilla env.x 250 g	All Protein	12	6
9938066	ALL PROTEIN ENERGY	Frutilla env.x 750 g	All Protein	71	36
9938065	ALL PROTEIN ENERGY	Natural env.x 250 g	All Protein	22	11
9938069	ALL PROTEIN ENERGY	Natural env.x 750 g	All Protein	48	24
9933234	ALL PROTEIN ENERGY	env.x 750 g	All Protein	63	32
9933233	ALL PROTEIN LIGHT	env.x 750 g	All Protein	64	32
9937021	ALL PROTEIN NUTRICION MODULAR	Neut./Saboriz.env.x 750g	All Protein	51	26
9938038	ALL PROTEIN PROFEM	Banana env.x 250 g	All Protein	29	15
9938042	ALL PROTEIN PROFEM	Banana env.x 750 g	All Protein	25	13
9938039	ALL PROTEIN PROFEM	Chocolate env.x 250 g	All Protein	24	12
9938043	ALL PROTEIN PROFEM	Chocolate env.x 750 g	All Protein	62	31
9938037	ALL PROTEIN PROFEM	Frutilla env.x 250 g	All Protein	21	11
9938041	ALL PROTEIN PROFEM	Frutilla env.x 750 g	All Protein	45	23
9938040	ALL PROTEIN PROFEM	Natural env.x 250 g	All Protein	13	7
9938044	ALL PROTEIN PROFEM	Natural env.x 750 g	All Protein	74	37
9938054	ALL PROTEIN PROTESALUD	Banana env.x 250 g	All Protein	16	8
9938059	ALL PROTEIN PROTESALUD	Banana env.x 750 g	All Protein	31	16
9938055	ALL PROTEIN PROTESALUD	Chocolate env.x 250 g	All Protein	29	15
9938060	ALL PROTEIN PROTESALUD	Chocolate env.x 750 g	All Protein	74	37
9938053	ALL PROTEIN PROTESALUD	Frutilla env.x 250 g	All Protein	27	14
9938058	ALL PROTEIN PROTESALUD	Frutilla env.x 750 g	All Protein	58	29
9938056	ALL PROTEIN PROTESALUD	Natural/Neutro env.x250g	All Protein	11	6
9938061	ALL PROTEIN PROTESALUD	Natural/Neutro env.x750g	All Protein	55	28
9938057	ALL PROTEIN PROTESALUD	Vainilla env.x 250 g	All Protein	23	12
9938071	ALL PROTEIN PROTESALUD	Vainilla env.x 750 g	All Protein	26	13
9938046	ALL PROTEIN SPORTMAN	Banana env.x 250 g	All Protein	22	11
9938050	ALL PROTEIN SPORTMAN	Banana env.x 750 g	All Protein	63	32
9938047	ALL PROTEIN SPORTMAN	Chocolate env.x 250 g	All Protein	29	15
9938051	ALL PROTEIN SPORTMAN	Chocolate env.x 750 g	All Protein	58	29
9938045	ALL PROTEIN SPORTMAN	Frutilla env.x 250 g	All Protein	15	8
9938049	ALL PROTEIN SPORTMAN	Frutilla env.x 750 g	All Protein	73	37
9938048	ALL PROTEIN SPORTMAN	Natural env.x 250 g	All Protein	12	6
9938052	ALL PROTEIN SPORTMAN	Natural env.x 750 g	All Protein	54	27
9933838	ALL PROTEIN TRADICIONAL	Neutro env.x 750 g	All Protein	34	17
9939358	CELLSKINLAB C+AHA	fco.gotero x 15 ml	Dispolab	493	247
9939359	CELLSKINLAB C+E	fco.gotero x 15 ml	Dispolab	468	234
9939360	CELLSKINLAB EYE CREAM	pote x 15 ml	Dispolab	691	346
9939361	CELLSKINLAB HYDRAGEL B5	fco.gotero x 15 ml	Dispolab	438	219
9944665	CELLSKINLAB PEPTIVEL Q	fco.gotero x 15 ml	Dispolab	719	360
9939362	CELLSKINLAB PHYTO SPOT	fco.gotero x 15 ml	Dispolab	382	191
9944666	CELLSKINLAB RECOVER-OL	fco.gotero x 15 ml	Dispolab	347	174
9939363	CELLSKINLAB SERUM 15	fco.gotero x 15 ml	Dispolab	459	230
9934509	EPI-DERM EDG 0146	l mina 12 x 14.5 cm	Dispolab	396	198
9934510	EPI-DERM EDG 0499	l mina 3 x 3 cm	Dispolab	71	36
9934508	EPI-DERM EDG 1000	l mina 14.5 x 3.5 cm	Dispolab	358	179
9944711	EPI-DERM EDG EAC-1	1.9x7.6x0.09 cm x 2 unid	Dispolab	520	260
9937141	PHOTODERM MAX BIO SPF 100	cr.coloreada x 40 ml	Dispolab	47	24
9937142	PHOTODERM MAX BIO SPF 100	cr.x 40 ml	Dispolab	68	34
9938656	PHYTO SOYA CREMA FACIAL	bomba dispens.x 50 ml	Dispolab	160	80
9938657	PHYTO SOYA EMULSION CORPORAL REAFIRMANTE	bomba dispens.x 200 ml	Dispolab	87	44
9948105	PROSIL CLASSIC	env.x 5 g	Dispolab	181	91
9948106	PROSIL KIDS	env.x 5 g	Dispolab	218	109
9933454	SKINCEUTICALS C+AHA	fco.gotero x 15 ml	Dispolab	226	113
9933453	SKINCEUTICALS C+E	fco.gotero x 15 ml	Dispolab	206	103
9936369	SKINCEUTICALS C+E FERULIC	fco.gotero x 15 ml	Dispolab	210	105
9935768	SKINCEUTICALS CLARIFYING CLAY MASQUE	pote x 60 ml	Dispolab	184	92
9935767	SKINCEUTICALS EYE CREAM	fco.x 20 ml c/aplic.	Dispolab	117	59
9933451	SKINCEUTICALS HYDRATING B5 GEL	fco.gotero x 15 ml	Dispolab	145	73
9936371	SKINCEUTICALS PHYSICAL UV DEFENSE SPF 30	env.x 45 ml	Dispolab	35	18
9933455	SKINCEUTICALS PHYTO +	fco.gotero x 15 ml	Dispolab	118	59
9933452	SKINCEUTICALS SERUM 15	fco.gotero x 15 ml	Dispolab	179	90
9936370	SKINCEUTICALS ULTIMATE UV DEFENSE SPF 30	env.x 45 ml	Dispolab	68	34
9948492	URBIO A SUN AOX SPF 50+	env.x 40 ml	Dispolab	325	163
9948491	URBIO A SUN FLUIDE SPF 50+	env.x 40 ml	Dispolab	204	102
9948488	URBIO AQUA	desmaq.emuls.x 200 ml	Dispolab	67	34
9948489	URBIO AR	env.x 30 ml	Dispolab	187	94
9948490	URBIO AR 50+	env.x 40 ml	Dispolab	109	55
